,neighbor_num,isite,atom,x,y,z,front_index
0,0,18,Si1,0.0,0.0,0.0,
1,1,83,O1,-0.7650663057871043,1.3103014739539351,-0.5305632567732825,0.0
2,1,60,O1,0.0,-6.842277657836021e-49,1.609062977340901,0.0
3,1,75,O1,-0.7802957484465386,-1.2769881804293441,-0.5869564040661974,0.0
4,1,70,O1,1.5181462556188574,-2.220446049250313e-16,-0.537888856579511,0.0
5,2,17,Si1,-0.9036341536482801,2.891445888115997,-0.784522026932147,1.0
6,2,6,Si1,0.4800193899096683,0.9321025297776611,2.8323527939705526,2.0
7,2,22,Si1,-0.8588811308715447,-2.7461916932126607,-1.2345237472580766,3.0
8,2,16,Si1,2.890741616545227,-0.7918435974147334,-0.2496907166155856,4.0
9,3,59,O1,-1.1366083023224276,3.636915872618702,0.6222761856900862,5.0
10,3,71,O1,0.43920860100441916,3.4523815114463168,-1.4746068329627975,5.0
11,3,74,O1,-2.1502601277211757,3.1066197655748393,-1.7763395436763767,5.0
12,3,52,O1,1.988143146188178,0.5274285581673651,3.2307680526231177,6.0
13,3,42,O1,-0.5212196065056676,0.7114954882037788,4.072027597090081,6.0
14,3,35,O1,0.44119311882165135,2.4761831726428842,2.3770245018554266,6.0
15,3,79,O1,-2.0858078483837845,-3.5108384076521437,-0.5319000881873072,7.0
16,3,64,O1,-1.115666445973626,-2.6758520244889263,-2.8214066345566087,7.0
17,3,66,O1,0.5137142278400608,-3.538035299776698,-0.9463256039199763,7.0
18,3,82,O1,4.117668324446061,-0.0271968803424556,-0.9523143748561609,8.0
19,3,58,O1,3.14752693164731,-0.86218326613847,1.337192170682946,8.0
20,3,72,O1,2.812156234120222,-2.2610471101980507,-0.8972580598074658,8.0
21,4,5,Si1,-0.4163581863809591,3.8003288626076905,2.0541308155932927,9.0
22,4,20,Si1,1.1186103949470427,4.878616644220641,-1.7882292664748134,10.0
23,4,14,Si1,-2.9059982337070793,3.80416754307453,-3.0118010345294044,11.0
24,4,4,Si1,3.4076262345710577,0.13016066045791175,2.579477806172154,12.0
25,4,29,Si1,-1.2816090494309063,1.069164803085563,5.445738085996753,13.0
26,4,5,Si1,-0.4163581863809591,3.8003288626076905,2.0541308155932927,14.0
27,4,13,Si1,-2.962940321438747,-4.813758095188262,-0.19020918052273217,15.0
28,4,10,Si1,-1.3757657488973745,-3.6681959510853073,-4.0636922700458165,16.0
29,4,12,Si1,2.0318604856736844,-3.538035290627395,-1.4842144638736627,17.0
30,4,19,Si1,4.994800807112431,1.275722804560866,-1.2940052833509321,18.0
31,4,4,Si1,3.4076262345710577,0.13016066045791175,2.579477806172154,19.0
32,4,12,Si1,2.0318604856736844,-3.538035290627395,-1.4842144638736627,20.0
