,neighbor_num,isite,atom,x,y,z,front_index
0,0,0,Si1,0.0,0.0,0.0,
1,1,58,O1,-0.7624804774917735,1.3126234301987996,-0.5374173751217471,0.0
2,1,28,O1,-0.7615548747548513,-1.3145872401646383,-0.535575518197775,0.0
3,1,40,O1,1.5166419596233682,0.0,-0.5390305541951421,0.0
4,1,46,O1,-1.1102230246251565e-16,0.0,1.609975422794468,0.0
5,2,21,Si1,-0.9927968658054858,2.8961751670377227,-0.357454016202311,1.0
6,2,23,Si1,-2.2621920520283463,-1.7962412840281587,-0.8664163770057003,2.0
7,2,9,Si1,2.5770697443144335,0.7221114220792546,-1.511041240729567,3.0
8,2,27,Si1,-0.9529299942228397,-0.01439315045282498,2.9088038992852967,4.0
9,3,30,O1,-1.3663045389981154,3.213498270997058,1.1765460844180267,5.0
10,3,79,O1,-2.19588031629383,3.375727925189082,-1.3130438074181972,5.0
11,3,70,O1,0.3567636533081622,3.6781044724204257,-0.7594653273358231,5.0
12,3,71,O1,-2.2921888840448554,-3.397642227720721,-1.0365790358008562,6.0
13,3,59,O1,-3.2404850595070136,-1.3722017724549933,0.34031550243675124,6.0
14,3,81,O1,-2.7602282897039188,-1.102127971841522,-2.2304908249840625,6.0
15,3,37,O1,2.962775503480197,-0.2710060412754206,-2.719302520555321,7.0
16,3,55,O1,3.9044787380238324,1.094059913051371,-0.679379922699261,7.0
17,3,67,O1,1.926470884516501,2.0660848031391685,-2.1140593758711272,7.0
18,3,47,O1,-2.118970756374501,-1.1069522843312611,2.704105035672497,8.0
19,3,83,O1,-0.08570656624100792,-0.3899523258423807,4.208371134557472,8.0
20,3,48,O1,-1.6133420945206391,1.44206005045897,3.10332404874972,8.0
21,4,2,Si1,-2.341574460895221,2.651044937748838,2.3286925058248786,9.0
22,4,18,Si1,-2.6488506435335024,3.6133446658042176,-2.839113482428273,10.0
23,4,12,Si1,1.54445061110623,3.6071281407428337,-1.8451458335597055,11.0
24,4,13,Si1,-3.3339812602589918,-4.624167568953109,-0.9684295309194995,12.0
25,4,1,Si1,-3.4989522439799656,-1.4029555442818726,1.9294734924008499,13.0
26,4,20,Si1,-3.918245829756364,-1.0790717852616651,-3.3480758432316655,14.0
27,4,14,Si1,3.489281486603354,-0.18464161145570385,-4.238740205339005,15.0
28,4,24,Si1,5.368065211049819,1.7567901323250907,-0.7974537427217229,16.0
29,4,12,Si1,1.54445061110623,3.6071281407428337,-1.8451458335597055,17.0
30,4,1,Si1,-3.4989522439799656,-1.4029555442818726,1.9294734924008499,18.0
31,4,26,Si1,0.7815168617408246,-0.7655115012319353,5.507938369829649,19.0
32,4,2,Si1,-2.341574460895221,2.651044937748838,2.3286925058248786,20.0
