,neighbor_num,isite,atom,x,y,z,front_index
0,0,33,Si1,0.0,0.0,0.0,
1,1,107,O1,-1.1102230246251565e-16,3.697785493223493e-32,1.6086290029192436,0.0
2,1,76,O1,-0.7329367786677847,-1.3179407999999997,-0.5616267044891485,0.0
3,1,103,O1,1.4250892355663212,-4.930380657631324e-32,-0.7406996623852723,0.0
4,1,77,O1,-0.7329367786677847,1.3179408,-0.5616267044891483,0.0
5,2,35,Si1,-0.8071306510240641,1.0348229332980593e-16,3.0080822406989025,1.0
6,2,18,Si1,-1.9184378073927633,-2.2225136999999995,-1.1588308074592029,2.0
7,2,13,Si1,2.850178471132643,-1.1102230246251565e-16,-1.481399324770545,3.0
8,2,19,Si1,-1.9184378073927628,2.2225137,-1.1588308074592029,4.0
