,neighbor_num,isite,atom,x,y,z,front_index
0,0,13,Si1,0.0,0.0,0.0,
1,1,59,O1,-0.7603659277261122,1.3135654708962388,-0.5374637129932676,0.0
2,1,52,O1,1.5175145765964755,-1.232595164407831e-32,-0.5364783174233045,0.0
3,1,49,O1,0.0,0.0,1.6097989475418286,0.0
4,1,55,O1,-0.7581096228251205,-1.3177019386313258,-0.5301816084364841,0.0
5,2,14,Si1,-1.0223722285036392,2.8831861521244715,-0.29226695817042336,1.0
6,2,12,Si1,2.7330473205744377,0.8516172620154129,-1.1592845975802215,2.0
7,2,17,Si1,0.6542718406416133,0.5368664353058414,2.97869759810017,3.0
8,2,21,Si1,-1.4875012879248857,-2.326536174839999,-1.5490658648779658,4.0
