,neighbor_num,isite,atom,x,y,z,front_index
0,0,0,Si1,0.0,0.0,0.0,
1,1,32,O1,1.5155000620679349,0.0,-0.5370054279679285,0.0
2,1,26,O1,-0.7648294001263365,1.3128700356348915,-0.530116112702641,0.0
3,1,38,O1,-1.1102230246251565e-16,0.0,1.6101631807580898,0.0
4,1,18,O1,-0.7553377692473197,-1.3168751538921863,-0.5332624540110584,0.0
5,2,10,Si1,3.0310001279446603,6.649219397303341e-09,-1.074010862360887,1.0
6,2,1,Si1,-1.616884920835449,2.1345112897135925,-1.6203096241411519,2.0
7,2,14,Si1,0.27319144184674105,-0.8930587175408461,2.9214681209569013,3.0
8,2,4,Si1,-1.9293821709003256,-2.4069459127796184,-0.3711534892014191,4.0
9,3,24,O1,3.031000137117487,3.0580104004585e-09,-2.684174041397795,5.0
10,3,36,O1,3.7863378971919794,1.3168751605414055,-0.540748408349828,5.0
11,3,43,O1,3.7958295242622055,-1.3128700356348912,-0.5438947432332163,5.0
12,3,17,O1,-3.184656524490943,1.8401352077795132,-1.418938803522705,6.0
13,3,39,O1,-1.3372482187602481,3.7093329894867866,-1.4349305748874248,6.0
14,3,19,O1,-1.175176378260746,1.6851299918966196,-3.100854852777159,6.0
15,3,45,O1,0.30619510664526395,0.0507484970411587,4.223114399694429,7.0
16,3,36,O1,-0.9008529598062646,-1.9831294764282785,3.08357708576654,7.0
17,3,47,O1,1.6853715790192347,-1.6499189388520192,2.7652395619291528,7.0
18,3,30,O1,-3.341562298899992,-1.6500856950596545,-0.21492492845249034,8.0
19,3,28,O1,-1.9623858303348114,-3.3507531376020516,-1.6727997597927375,8.0
20,3,24,O1,-1.6561907290535844,-3.300004630320465,0.9401514509973912,8.0
21,4,4,Si1,2.757808691461955,0.8930587139496375,-3.995478975171576,9.0
22,4,14,Si1,4.960382298844986,2.4069459194288374,-0.7028573731594672,10.0
23,4,11,Si1,4.647885048780109,-2.1345112830643735,0.546298761780265,11.0
24,4,11,Si1,-4.752428124337647,1.5457591324946534,-1.217567989329288,12.0
25,4,15,Si1,-1.5113482216327139,5.160442051685296,-2.109971118131611,13.0
26,4,5,Si1,-0.17077396117810273,1.8198329972522058,-4.352231981308985,14.0
27,4,13,Si1,0.6439024705108978,1.1946636323321465,5.301797038277972,15.0
28,4,10,Si1,-1.656190729053584,-3.3000046303204646,2.550314631755481,16.0
29,4,15,Si1,3.2017740982955893,-1.819832994194196,3.2782211206692797,17.0
30,4,5,Si1,-4.857964818176347,-1.4801716397174776,-0.7279064871926169,18.0
31,4,7,Si1,-2.3000931995644818,-4.4946682626526115,-2.7514824065224914,19.0
32,4,10,Si1,-1.6561907382264112,-3.3000046267292564,2.5503146300342996,20.0
