,isite_i,isite_j,distance
0,0,1,1.342502121972562
1,0,2,1.3425021219725644
2,0,3,0.0
3,0,4,1.342502121972564
4,0,5,0.0
5,0,6,0.0
6,0,7,1.3425021219725637
7,0,8,3.490274240694685
8,0,9,3.68166610869458
9,0,10,3.6816661086945808
10,0,11,3.490274240694686
11,0,12,3.68166610869458
12,0,13,3.4902742406946854
13,0,14,3.4902742406946823
14,0,15,3.6816661086945817
15,0,16,2.975223626205555
16,0,17,3.1650087062217542
17,0,18,3.165008706221753
18,0,19,2.975223626205554
19,0,20,3.165008706221755
20,0,21,2.975223626205555
21,0,22,2.9752236262055547
22,0,23,3.165008706221752
23,0,24,0.0
24,0,25,1.3425021219725646
25,0,26,1.3425021219725637
26,0,27,0.0
27,0,28,1.3425021219725646
28,0,29,0.0
29,0,30,0.0
30,0,31,1.342502121972564
31,0,32,3.4902742406946867
32,0,33,3.68166610869458
33,0,34,3.681666108694584
34,0,35,3.4902742406946903
35,0,36,3.681666108694583
36,0,37,3.49027424069469
37,0,38,3.490274240694688
38,0,39,3.681666108694582
39,0,40,2.975223626205557
40,0,41,3.1650087062217533
41,0,42,3.165008706221754
42,0,43,2.975223626205554
43,0,44,3.1650087062217542
44,0,45,2.975223626205556
45,0,46,2.9752236262055547
46,0,47,3.165008706221754
47,1,2,0.0
48,1,3,1.3425021219725632
49,1,4,0.0
50,1,5,1.3425021219725644
51,1,6,1.3425021219725626
52,1,7,0.0
53,1,8,3.681666108694581
54,1,9,3.490274240694688
55,1,10,3.490274240694688
56,1,11,3.681666108694583
57,1,12,3.49027424069469
58,1,13,3.681666108694579
59,1,14,3.68166610869458
60,1,15,3.490274240694686
61,1,16,3.165008706221752
62,1,17,2.975223626205555
63,1,18,2.9752236262055525
64,1,19,3.165008706221752
65,1,20,2.9752236262055543
66,1,21,3.1650087062217542
67,1,22,3.1650087062217525
68,1,23,2.9752236262055534
69,1,24,1.342502121972564
70,1,25,0.0
71,1,26,0.0
72,1,27,1.3425021219725624
73,1,28,0.0
74,1,29,1.3425021219725644
75,1,30,1.3425021219725624
76,1,31,0.0
77,1,32,3.6816661086945817
78,1,33,3.490274240694688
79,1,34,3.490274240694688
80,1,35,3.681666108694583
81,1,36,3.490274240694688
82,1,37,3.681666108694583
83,1,38,3.68166610869458
84,1,39,3.4902742406946863
85,1,40,3.165008706221752
86,1,41,2.9752236262055543
87,1,42,2.9752236262055534
88,1,43,3.165008706221752
89,1,44,2.975223626205551
90,1,45,3.165008706221752
91,1,46,3.165008706221754
92,1,47,2.975223626205555
93,2,3,1.253066271400599
94,2,4,0.0
95,2,5,1.2530662714005985
96,2,6,1.253066271400595
97,2,7,0.0
98,2,8,3.559197590824614
99,2,9,3.5393386350948863
100,2,10,3.539338635094886
101,2,11,3.5591975908246107
102,2,12,3.5393386350948868
103,2,13,3.5591975908246107
104,2,14,3.5591975908246107
105,2,15,3.539338635094886
106,2,16,3.0610561721049843
107,2,17,3.0305583801323324
108,2,18,3.0305583801323324
109,2,19,3.061056172104984
110,2,20,3.0305583801323337
111,2,21,3.0610561721049843
112,2,22,3.061056172104982
113,2,23,3.030558380132331
114,2,24,1.253066271400595
115,2,25,0.0
116,2,26,0.0
117,2,27,1.253066271400601
118,2,28,0.0
119,2,29,1.253066271400597
120,2,30,1.253066271400597
121,2,31,0.0
122,2,32,3.5591975908246125
123,2,33,3.539338635094887
124,2,34,3.539338635094887
125,2,35,3.5591975908246107
126,2,36,3.5393386350948863
127,2,37,3.5591975908246094
128,2,38,3.559197590824612
129,2,39,3.539338635094889
130,2,40,3.061056172104981
131,2,41,3.0305583801323293
132,2,42,3.0305583801323333
133,2,43,3.061056172104984
134,2,44,3.0305583801323324
135,2,45,3.061056172104984
136,2,46,3.061056172104983
137,2,47,3.0305583801323315
138,3,4,1.2530662714005956
139,3,5,0.0
140,3,6,0.0
141,3,7,1.2530662714005936
142,3,8,3.539338635094887
143,3,9,3.559197590824611
144,3,10,3.559197590824608
145,3,11,3.539338635094892
146,3,12,3.5591975908246085
147,3,13,3.539338635094887
148,3,14,3.5393386350948868
149,3,15,3.559197590824608
150,3,16,3.0305583801323355
151,3,17,3.061056172104983
152,3,18,3.061056172104982
153,3,19,3.0305583801323337
154,3,20,3.061056172104984
155,3,21,3.030558380132337
156,3,22,3.030558380132332
157,3,23,3.061056172104981
158,3,24,0.0
159,3,25,1.253066271400595
160,3,26,1.2530662714005991
161,3,27,0.0
162,3,28,1.2530662714005958
163,3,29,0.0
164,3,30,0.0
165,3,31,1.2530662714005956
166,3,32,3.539338635094887
167,3,33,3.5591975908246094
168,3,34,3.559197590824608
169,3,35,3.539338635094889
170,3,36,3.559197590824608
171,3,37,3.539338635094889
172,3,38,3.539338635094889
173,3,39,3.55919759082461
174,3,40,3.030558380132333
175,3,41,3.0610561721049807
176,3,42,3.0610561721049816
177,3,43,3.0305583801323355
178,3,44,3.061056172104982
179,3,45,3.030558380132334
180,3,46,3.0305583801323355
181,3,47,3.061056172104982
182,4,5,1.253066271400595
183,4,6,1.2530662714005931
184,4,7,0.0
185,4,8,3.712109660613699
186,4,9,3.489097021982684
187,4,10,3.489097021982682
188,4,11,3.712109660613701
189,4,12,3.489097021982684
190,4,13,3.712109660613698
191,4,14,3.7121096606136983
192,4,15,3.489097021982681
193,4,16,3.046847553047064
194,4,17,3.0875294659260635
195,4,18,3.0875294659260644
196,4,19,3.046847553047061
197,4,20,3.087529465926063
198,4,21,3.0468475530470656
199,4,22,3.046847553047061
200,4,23,3.087529465926061
201,4,24,1.2530662714005965
202,4,25,0.0
203,4,26,0.0
204,4,27,1.253066271400593
205,4,28,0.0
206,4,29,1.253066271400597
207,4,30,1.253066271400593
208,4,31,0.0
209,4,32,3.7121096606136983
210,4,33,3.4890970219826816
211,4,34,3.4890970219826825
212,4,35,3.7121096606136983
213,4,36,3.4890970219826825
214,4,37,3.712109660613699
215,4,38,3.712109660613698
