,isite_i,isite_j,pattern_i,pattern_j,distance
0,0,1,0,0,3.228803347028124
1,0,2,0,0,6.293567048731042
2,0,3,0,0,5.855097980300903
3,0,4,0,0,2.2635060880577433
4,0,5,0,0,5.629744382341331
5,0,6,0,0,6.429724740458693
6,0,7,0,0,5.191555269556574
7,0,8,0,0,2.973504580633181
8,0,9,0,0,6.5520413797688235
9,0,10,0,0,5.798231874133831
10,0,11,0,0,6.671884215650659
11,0,12,0,0,5.536179502414518
12,0,13,0,0,5.94727100238071
13,0,14,0,0,2.907884440517364
14,0,15,0,0,4.446522661642893
15,0,16,0,0,4.666860979251407
16,0,17,0,0,6.1502548439986455
17,0,18,0,0,5.039333839496855
18,0,19,0,0,5.09767405934991
19,1,2,0,0,6.102254962289445
20,1,3,0,0,5.543649902121732
21,1,4,0,0,3.259580049666452
22,1,5,0,0,5.219197995073349
23,1,6,0,0,6.799271595107555
24,1,7,0,0,7.068953929581571
25,1,8,0,0,3.237341827746469
26,1,9,0,0,6.445828994025025
27,1,10,0,0,4.270967457613505
28,1,11,0,0,6.56283966965899
29,1,12,0,0,5.9472710097331705
30,1,13,0,0,5.536179493754747
31,1,14,0,0,2.123576535892195
32,1,15,0,0,4.548914728506929
33,1,16,0,0,5.124818347082661
34,1,17,0,0,6.309251453053006
35,1,18,0,0,5.097674054347855
36,1,19,0,0,5.0393338418676015
37,2,3,0,0,3.611944730545123
38,2,4,0,0,6.03843892949504
39,2,5,0,0,2.7126278809757722
40,2,6,0,0,4.8550420989894105
41,2,7,0,0,5.864466732517068
42,2,8,0,0,5.961943821061032
43,2,9,0,0,4.6808423781520725
44,2,10,0,0,5.353918908446118
45,2,11,0,0,4.520034531691644
46,2,12,0,0,4.653371093155347
47,2,13,0,0,5.563068888678404
48,2,14,0,0,5.564792089344395
49,2,15,0,0,2.1174553175784725
50,2,16,0,0,4.939710232589346
51,2,17,0,0,4.646409431346845
52,2,18,0,0,4.555553649620455
53,2,19,0,0,4.170764005904429
54,3,4,0,0,5.454154429108474
55,3,5,0,0,2.097134200212764
56,3,6,0,0,7.084777958914351
57,3,7,0,0,5.735982576245998
58,3,8,0,0,6.605439196139459
59,3,9,0,0,5.45398725808145
60,3,10,0,0,3.626715884545976
61,3,11,0,0,5.943039500256794
62,3,12,0,0,6.736392215948907
63,3,13,0,0,6.694799782632738
64,3,14,0,0,3.971511367576642
65,3,15,0,0,2.5244792116495844
66,3,16,0,0,5.478343004171526
67,3,17,0,0,5.797301865819657
68,3,18,0,0,5.064457641010641
69,3,19,0,0,4.551568279480328
70,4,5,0,0,5.362252625474073
71,4,6,0,0,5.005238622748234
72,4,7,0,0,4.7716337932947255
73,4,8,0,0,2.9527744765199726
74,4,9,0,0,6.212157623253625
75,4,10,0,0,5.142638532017682
76,4,11,0,0,4.910130548683082
77,4,12,0,0,5.059853759884228
78,4,13,0,0,3.7693595491022376
79,4,14,0,0,3.1798511351898044
80,4,15,0,0,3.8975584377427284
81,4,16,0,0,2.8594021092692983
82,4,17,0,0,4.806984151167097
83,4,18,0,0,3.587983954936595
84,4,19,0,0,5.1635644834655094
85,5,6,0,0,5.790377614226761
86,5,7,0,0,7.502425494953675
87,5,8,0,0,6.641280599026524
88,5,9,0,0,4.107282170260129
89,5,10,0,0,3.120462868835959
90,5,11,0,0,6.0023557811318
91,5,12,0,0,5.168502936270239
92,5,13,0,0,6.4800784941882785
93,5,14,0,0,3.527956532519398
94,5,15,0,0,2.412239464442015
95,5,16,0,0,6.513042567446861
96,5,17,0,0,5.240274115202511
97,5,18,0,0,5.441266200092453
98,5,19,0,0,3.652475975408113
99,6,7,0,0,4.52404767976223
100,6,8,0,0,5.001214147574571
101,6,9,0,0,4.488155669577233
102,6,10,0,0,7.856176653702001
103,6,11,0,0,3.8514775044645417
104,6,12,0,0,5.722091693845404
105,6,13,0,0,2.4610844669209455
106,6,14,0,0,6.386662143084339
107,6,15,0,0,5.638543709961128
108,6,16,0,0,4.063678977125889
109,6,17,0,0,2.804572643288089
110,6,18,0,0,2.4943983117779553
111,6,19,0,0,5.856708917883742
112,7,8,0,0,5.586804256577386
113,7,9,0,0,7.16364201660292
114,7,10,0,0,8.02432166634379
115,7,11,0,0,4.063351647992274
116,7,12,0,0,6.596081561710868
117,7,13,0,0,3.1700840772006913
118,7,14,0,0,6.5800466336721275
119,7,15,0,0,5.131146069985548
120,7,16,0,0,2.8158233865144267
121,7,17,0,0,4.062902027043111
122,7,18,0,0,3.188199135571928
123,7,19,0,0,6.961400136329932
124,8,9,0,0,5.820232568246372
125,8,10,0,0,6.35976393428004
126,8,11,0,0,4.254010726094703
127,8,12,0,0,4.752804305165912
128,8,13,0,0,4.310302889043812
129,8,14,0,0,4.2586517205110805
130,8,15,0,0,5.431111921837233
131,8,16,0,0,4.418129016225405
132,8,17,0,0,4.6538589537729615
133,8,18,0,0,3.4074813570550058
134,8,19,0,0,5.547910655874751
135,9,10,0,0,4.495113248541661
136,9,11,0,0,3.8263987046385917
137,9,12,0,0,3.952667072571443
138,9,13,0,0,5.071203211542794
139,9,14,0,0,5.214466361392614
140,9,15,0,0,5.750130563207979
141,9,16,0,0,6.565618409651046
142,9,17,0,0,3.376008239419066
143,9,18,0,0,5.23902963200126
144,9,19,0,0,2.894497178668876
145,10,11,0,0,6.601926311017941
146,10,12,0,0,3.335801410690233
147,10,13,0,0,6.775898406079183
148,10,14,0,0,3.5327220669326387
149,10,15,0,0,4.696409335318197
150,10,16,0,0,7.210837994297484
151,10,17,0,0,6.273657925897851
152,10,18,0,0,7.187271403639312
153,10,19,0,0,2.102330351305453
154,11,12,0,0,4.10460786995208
155,11,13,0,0,2.7576994773988397
156,11,14,0,0,6.7265803813692
157,11,15,0,0,5.33648279553475
158,11,16,0,0,4.145158968282752
159,11,17,0,0,1.3215018940359062
160,11,18,0,0,2.746403432274621
161,11,19,0,0,5.660412809888649
162,12,13,0,0,4.483575877823592
163,12,14,0,0,5.429863765629822
164,12,15,0,0,6.252091984348889
165,12,16,0,0,5.8995082512264325
166,12,17,0,0,3.964269199379542
167,12,18,0,0,5.27075884820762
168,12,19,0,0,2.497568317651382
169,13,14,0,0,5.63715171623787
170,13,15,0,0,5.998225102822098
171,13,16,0,0,2.9998987622619273
172,13,17,0,0,1.8662933820160814
173,13,18,0,0,2.497568327075139
174,13,19,0,0,5.270758822255872
175,14,15,0,0,4.005399929956275
176,14,16,0,0,4.940127608589633
177,14,17,0,0,5.5291160694023125
178,14,18,0,0,4.788433580603965
179,14,19,0,0,3.799445735240516
180,15,16,0,0,3.5801657756210217
181,15,17,0,0,5.147912493092377
182,15,18,0,0,3.9830764268725285
183,15,19,0,0,5.510581499213392
184,16,17,0,0,3.656173583450403
185,16,18,0,0,2.300368121527891
186,16,19,0,0,6.660894455938888
187,17,18,0,0,2.1689370562202326
188,17,19,0,0,5.124426747095137
189,18,19,0,0,6.0677918637086545
190,0,1,0,1,2.6235866587063454
191,0,2,0,1,7.156493895682733
192,0,3,0,1,5.604449396821508
193,0,4,0,1,2.9420569047717535
194,0,5,0,1,6.007042260736722
195,0,6,0,1,6.273009854301191
196,0,7,0,1,5.883416517132322
197,0,8,0,1,4.6788557060979095
198,0,9,0,1,6.0157659158752
199,0,10,0,1,5.316848355340365
200,0,11,0,1,7.1305843254976535
201,0,12,0,1,5.61690967217389
202,0,13,0,1,5.50017019661186
203,0,14,0,1,2.638466541308711
204,0,15,0,1,5.546052053000348
205,0,16,0,1,4.836819774202676
206,0,17,0,1,6.253539440064428
207,0,18,0,1,5.224026337374193
208,0,19,0,1,4.542107966572841
209,1,2,0,1,6.677990202391334
210,1,3,0,1,6.25441377945485
211,1,4,0,1,2.262331525596388
212,1,5,0,1,5.773316767852582
213,1,6,0,1,5.206966686411766
214,1,7,0,1,6.68470084351032
215,1,8,0,1,2.3407047560937473
216,1,9,0,1,6.131561959280431
217,1,10,0,1,4.991640764161809
218,1,11,0,1,5.649786318626674
219,1,12,0,1,5.500170199599899
220,1,13,0,1,5.61690967067768
221,1,14,0,1,3.1502166299545182
222,1,15,0,1,4.277090695744198
223,1,16,0,1,4.343950142518465
224,1,17,0,1,5.5609779559164645
225,1,18,0,1,4.54210795302561
226,1,19,0,1,5.224026348613044
227,2,3,0,1,5.132091461880826
228,2,4,0,1,5.833433843655676
229,2,5,0,1,4.233420728182878
230,2,6,0,1,3.3669927994500966
231,2,7,0,1,5.824574174433553
232,2,8,0,1,5.511347607507425
233,2,9,0,1,2.3233815086408294
234,2,10,0,1,4.926247306618638
235,2,11,0,1,2.968008497005719
236,2,12,0,1,2.802171411760172
237,2,13,0,1,3.5419298065808795
238,2,14,0,1,5.676893278121214
239,2,15,0,1,5.291268941860878
240,2,16,0,1,5.149854499658216
241,2,17,0,1,1.8603855712253632
242,2,18,0,1,4.177741025190564
243,2,19,0,1,3.576174629512281
244,3,4,0,1,4.187715383316659
245,3,5,0,1,5.824730812291359
246,3,6,0,1,4.776714074712457
247,3,7,0,1,3.7073913873505324
248,3,8,0,1,4.655921792008015
249,3,9,0,1,4.761922752205179
250,3,10,0,1,5.635504294534478
251,3,11,0,1,1.505294478237567
252,3,12,0,1,2.7850735533476723
253,3,13,0,1,2.6478287150241524
254,3,14,0,1,5.292570249393071
255,3,15,0,1,5.419827125697893
256,3,16,0,1,3.6646298938687916
257,3,17,0,1,2.2054853853676746
258,3,18,0,1,3.466395342335802
259,3,19,0,1,4.526200010401779
260,4,5,0,1,4.315608592450411
261,4,6,0,1,6.462507143940855
262,4,7,0,1,6.657217377954244
263,4,8,0,1,4.434555094742059
264,4,9,0,1,5.00434850034531
265,4,10,0,1,3.6901011215226336
266,4,11,0,1,6.782820232000118
267,4,12,0,1,5.697001490946432
268,4,13,0,1,5.799869963986093
269,4,14,0,1,0.45624713698946984
270,4,15,0,1,4.530683281221189
271,4,16,0,1,5.122020073585238
272,4,17,0,1,5.758151287793475
273,4,18,0,1,4.781665973262672
274,4,19,0,1,3.703724571585379
275,5,6,0,1,3.199693165412143
276,5,7,0,1,3.303738844991085
277,5,8,0,1,4.4056398039487
278,5,9,0,1,4.449010305754393
279,5,10,0,1,6.249071989227108
280,5,11,0,1,2.173147481735471
281,5,12,0,1,3.9663468744197408
282,5,13,0,1,1.5215027871642084
283,5,14,0,1,5.423751983940822
284,5,15,0,1,5.237292530318172
285,5,16,0,1,2.7557949405439968
286,5,17,0,1,1.2601266279344638
287,5,18,0,1,2.6928780841450646
288,5,19,0,1,5.210242265978015
289,6,7,0,1,8.960454296428228
290,6,8,0,1,6.057731344182731
291,6,9,0,1,5.2055020983535965
292,6,10,0,1,4.068768666584424
293,6,11,0,1,6.348623183000318
294,6,12,0,1,5.3710560571661645
295,6,13,0,1,6.415159792731758
296,6,14,0,1,4.7765071068022555
297,6,15,0,1,4.71758251545324
298,6,16,0,1,8.040749144425009
299,6,17,0,1,5.833895905820336
300,6,18,0,1,6.339344443595745
301,6,19,0,1,4.8072502404444135
302,7,8,0,1,7.850853806739444
303,7,9,0,1,5.505649873214542
304,7,10,0,1,3.8536774961873212
305,7,11,0,1,7.1231569405318975
306,7,12,0,1,5.261844818285471
307,7,13,0,1,7.907429435843798
308,7,14,0,1,4.6889916085114836
309,7,15,0,1,4.769747127622276
310,7,16,0,1,7.414994282499656
311,7,17,0,1,7.484166906830336
312,7,18,0,1,7.71786680399578
313,7,19,0,1,4.46665259562247
314,8,9,0,1,5.818794187003297
315,8,10,0,1,4.420671495860607
316,8,11,0,1,7.67305739457124
317,8,12,0,1,5.655444819720435
318,8,13,0,1,6.57091655914381
319,8,14,0,1,2.7078552500003052
320,8,15,0,1,4.579295975534594
321,8,16,0,1,5.891319320119802
322,8,17,0,1,7.012965029772221
323,8,18,0,1,5.815751127279057
324,8,19,0,1,4.1243468619856305
325,9,10,0,1,6.42199516317931
326,9,11,0,1,5.2371006894952945
327,9,12,0,1,5.950126937120118
328,9,13,0,1,4.765504493407318
329,9,14,0,1,6.064958954857515
330,9,15,0,1,3.7494372861935084
331,9,16,0,1,4.599091655511489
332,9,17,0,1,5.112971328610323
333,9,18,0,1,4.617297133134086
334,9,19,0,1,5.244487868947436
335,10,11,0,1,3.494391934755222
336,10,12,0,1,6.048220724130992
337,10,13,0,1,3.6604158397227637
338,10,14,0,1,4.935427076120881
339,10,15,0,1,4.077378660035136
340,10,16,0,1,1.383359676426941
341,10,17,0,1,4.143035842569194
342,10,18,0,1,2.604319634375112
343,10,19,0,1,7.0730205233345576
344,11,12,0,1,6.119464525036557
345,11,13,0,1,6.523659201862593
346,11,14,0,1,4.713857258429248
347,11,15,0,1,3.380005844713725
348,11,16,0,1,6.851684275704076
349,11,17,0,1,5.769323512065377
350,11,18,0,1,6.145901220662161
351,11,19,0,1,4.114668355874697
352,12,13,0,1,5.791339667591232
353,12,14,0,1,4.683562480146486
354,12,15,0,1,3.0800836126392017
355,12,16,0,1,4.591630887327605
356,12,17,0,1,5.707247712201607
357,12,18,0,1,4.718735225225117
358,12,19,0,1,6.031438597167086
359,13,14,0,1,3.4880297578456654
360,13,15,0,1,2.941314781190411
361,13,16,0,1,6.822856084989739
362,13,17,0,1,5.979530728528175
363,13,18,0,1,6.0314385469306915
364,13,19,0,1,4.718735228511931
365,14,15,0,1,3.802676199247209
366,14,16,0,1,2.2397246261729093
367,14,17,0,1,4.323077426599105
368,14,18,0,1,3.2638455611229684
369,14,19,0,1,5.19211398498021
370,15,16,0,1,4.357224733215229
371,15,17,0,1,2.1306896181265413
372,15,18,0,1,3.9154026721926742
373,15,19,0,1,2.817889359476883
374,16,17,0,1,6.097919127316078
