,neighbor_num,isite,atom,x,y,z,front_index
0,0,13,Si1,0.0,0.0,0.0,
1,1,71,O1,-0.7625390590623596,1.315646150185108,-0.530989184208202,0.0
2,1,38,O1,1.5182509970072746,5.551115123125783e-17,-0.5369098244444216,0.0
3,1,69,O1,0.0,0.0,1.6103007621930665,0.0
4,1,77,O1,-0.7591559309673771,-1.3137693676203184,-0.5368657234353661,0.0
5,2,23,Si1,-2.038837462653393,2.2294734556557585,-0.16998757256924646,1.0
6,2,10,Si1,2.905457629377132,-0.7677626417019394,-0.25205050873211854,2.0
7,2,11,Si1,0.5548750081772983,0.700133191366823,2.9501147176772364,3.0
8,2,16,Si1,-2.1851890653333825,-2.049025688174238,-0.6647724339551637,4.0
