,isite_i,isite_j,distance
0,0,1,0.0
1,0,2,2.816004497232118
2,0,3,2.8160044835755373
3,0,4,3.5588392639576383
4,0,5,3.558839245827741
5,0,6,2.418054257832466
6,0,7,2.4180542179579065
7,0,8,4.100253898477891
8,0,9,4.100253889501265
9,0,10,4.212957428259323
10,0,11,4.212957430592472
11,0,12,3.209151850800133
12,0,13,3.2091518328955173
13,0,14,1.9451094983816248
14,0,15,1.9451094775557136
15,0,16,0.0
16,0,17,0.0
17,0,18,2.816004497243615
18,0,19,2.8160044835755373
19,0,20,3.5588392640682547
20,0,21,3.5588392458130063
21,0,22,2.418054257909198
22,0,23,2.4180542178813864
23,0,24,4.100253898477888
24,0,25,4.100253889496273
25,0,26,4.212957428262148
26,0,27,4.21295743059247
27,0,28,3.209151850800136
28,0,29,3.209151832895521
29,0,30,1.9451094983816224
30,0,31,1.945109477555715
31,1,2,2.8477097893508208
32,1,3,2.847709787745478
33,1,4,3.704039294512128
34,1,5,3.704039310462069
35,1,6,2.62507207668204
36,1,7,2.6250720851997262
37,1,8,4.160318122209915
38,1,9,4.16031812335012
39,1,10,4.203407675148665
40,1,11,4.203407695743621
41,1,12,3.1733714495149803
42,1,13,3.173371441624479
43,1,14,1.9180819555508533
44,1,15,1.9180819282724904
45,1,16,0.0
46,1,17,0.0
47,1,18,2.8477097893547456
48,1,19,2.847709787745477
49,1,20,3.7040392946161567
50,1,21,3.704039310438819
51,1,22,2.625072076751901
52,1,23,2.6250720851587834
53,1,24,4.160318122209914
54,1,25,4.160318123343729
55,1,26,4.203407679716643
56,1,27,4.203407695743621
57,1,28,3.173371449514984
58,1,29,3.1733714416244827
59,1,30,1.9180819555508533
60,1,31,1.91808192827249
61,2,3,0.0
62,2,4,2.4180542141746435
63,2,5,2.4180542540492045
64,2,6,3.5588392439239
65,2,7,3.5588392620537954
66,2,8,4.212957429886763
67,2,9,4.212957427553616
68,2,10,4.100253894980025
69,2,11,4.100253903956654
70,2,12,1.945109477855293
71,2,13,1.9451094986812048
72,2,14,3.209151832537648
73,2,15,3.209151850442264
74,2,16,2.8160044851422805
75,2,17,2.816004498810358
76,2,18,0.0
77,2,19,0.0
78,2,20,2.4180542140981243
79,2,21,2.418054254125937
80,2,22,3.558839243909165
81,2,23,3.558839262164415
82,2,24,4.212957429886763
83,2,25,4.212957427556443
84,2,26,4.100253894975034
85,2,27,4.100253903956653
86,2,28,1.9451094778552915
87,2,29,1.9451094986812
88,2,30,3.2091518325376462
89,2,31,3.209151850442264
90,3,4,2.2996307970664227
91,3,5,2.29963081733756
92,3,6,3.4597398487899635
93,3,7,3.4597398428585016
94,3,8,4.227361049290367
95,3,9,4.227361047728919
96,3,10,4.11120963468366
97,3,11,4.111209643235929
98,3,12,1.9917784835176824
99,3,13,1.991778503270468
100,3,14,3.233256464395853
101,3,15,3.2332564834096047
102,3,16,2.8057421050288727
103,3,17,2.8057421142841625
104,3,18,0.0
105,3,19,0.0
106,3,20,2.299630796974923
107,3,21,2.2996308174132847
108,3,22,3.4597398487753317
109,3,23,3.4597398429939314
110,3,24,4.227361049290368
111,3,25,4.227361047729875
112,3,26,4.111209634483823
113,3,27,4.11120964323593
114,3,28,1.9917784835176824
115,3,29,1.991778503270463
116,3,30,3.233256464395851
117,3,31,3.233256483409602
118,4,5,0.0
119,4,6,1.74822488296719
120,4,7,1.7482248924666923
121,4,8,2.9494675141894486
122,4,9,2.949467509141808
123,4,10,3.485450974928601
124,4,11,3.485450974352104
125,4,12,4.452851801427789
126,4,13,4.452851795422884
127,4,14,3.9734751241019057
128,4,15,3.973475097654921
129,4,16,3.490792176127793
130,4,17,3.4907921845835506
131,4,18,2.6250720851431666
132,4,19,2.6250720887596914
133,4,20,0.0
134,4,21,0.0
135,4,22,1.7482248825333675
136,4,23,1.7482248929348276
137,4,24,2.9494675141894504
138,4,25,2.9494675091309746
139,4,26,3.4854509749150715
140,4,27,3.4854509743521027
141,4,28,4.452851801427787
142,4,29,4.452851795422885
143,4,30,3.973475124101909
144,4,31,3.973475097654924
145,5,6,1.7417471382254015
146,5,7,1.7417471348622156
147,5,8,2.9478971654259447
148,5,9,2.9478971653241337
149,5,10,3.4033071459626285
150,5,11,3.403307148528101
151,5,12,4.454271030650004
152,5,13,4.454271022189082
153,5,14,3.929780449805517
154,5,15,3.92978042556908
155,5,16,3.58716328463735
156,5,17,3.587163282992818
157,5,18,2.45117513491391
158,5,19,2.4511751385013403
159,5,20,0.0
160,5,21,0.0
161,5,22,1.74174713779018
162,5,23,1.741747135328085
163,5,24,2.947897165425943
164,5,25,2.947897165313484
165,5,26,3.4033071459499387
166,5,27,3.403307148528097
167,5,28,4.454271030650006
168,5,29,4.4542710221890855
169,5,30,3.929780449805518
170,5,31,3.929780425569078
171,6,7,0.0
172,6,8,3.50413976298577
173,6,9,3.5041397933934952
174,6,10,2.951814710562883
175,6,11,2.951814712532
176,6,12,3.948518238531144
177,6,13,3.948518266193032
178,6,14,4.420449259909432
179,6,15,4.420449248165547
180,6,16,2.5834781418628743
181,6,17,2.583478134484239
182,6,18,3.547140254385801
183,6,19,3.547140251980455
184,6,20,1.740458805492636
185,6,21,1.740458802872772
186,6,22,0.0
187,6,23,0.0
188,6,24,3.504139762985769
189,6,25,3.504139789718728
190,6,26,2.95181470984395
191,6,27,2.951814712532
192,6,28,3.9485182385311415
193,6,29,3.948518266193034
194,6,30,4.420449259909433
195,6,31,4.420449248165548
196,7,8,3.4033071307579004
197,7,9,3.403307128192429
198,7,10,2.947897153788605
199,7,11,2.947897153890419
200,7,12,3.929780407033054
201,7,13,3.92978043126949
202,7,14,4.454271025688159
203,7,15,4.454271034149082
204,7,16,2.4511751093815914
205,7,17,2.451175105794161
206,7,18,3.5871633123043485
207,7,19,3.5871633139488805
208,7,20,1.7417471319648972
209,7,21,1.7417471344269928
210,7,22,0.0
