,neighbor_num,isite,atom,x,y,z,front_index
0,0,3,Si1,0.0,0.0,0.0,
1,1,34,O1,-0.7541771780826236,1.314963281267525,-0.5413696713896807,0.0
2,1,27,O1,1.5193913328338444,1.6653345369377348e-16,-0.5342135237048176,0.0
3,1,29,O1,-1.6653345369377348e-16,-5.551115123125783e-17,1.6072304580534653,0.0
4,1,33,O1,-0.7580866893015533,-1.3149179903304875,-0.5361796460669769,0.0
5,2,0,Si1,-2.0665710565663504,2.2421602420379716,-0.6358200381416653,1.0
6,2,8,Si1,2.788113811971192,-0.8162800874025786,-1.0964023758505048,2.0
7,2,1,Si1,-3.3306690738754696e-16,-1.1102230246251565e-16,3.2144609161069306,3.0
8,2,5,Si1,-1.2615349673006897,-2.502133515967945,-1.4976978854640175,4.0
9,3,30,O1,-3.2679947812475127,1.4082480566580018,-1.3084007868220842,5.0
10,3,28,O1,-2.5019020055282692,2.7144797119103763,0.8374725426277206,5.0
11,3,24,O1,-1.7400865999683852,3.5364241686768407,-1.5370541359214789,5.0
12,3,46,O1,2.375182699425637,-1.580831269082183,-2.4503936396976482,6.0
13,3,44,O1,3.9912854312979005,0.20757486583036977,-1.3964759240005709,6.0
14,3,24,O1,3.263717411088153,-1.8925352551439145,0.0024616949300117074,6.0
15,3,25,O1,-1.5193913328338442,1.1102230246251565e-16,3.748674439811749,7.0
16,3,31,O1,0.7580866893015543,1.314917990330489,3.750640562173909,7.0
17,3,35,O1,0.7541771780826225,-1.3149632812675247,3.7558305874966122,7.0
18,3,37,O1,-0.5383884128767675,-3.87718018268091,-1.0784338968694942,8.0
19,3,41,O1,-2.8567306776303467,-2.6746672984355424,-1.340305015409023,8.0
20,3,39,O1,-0.9089022138894273,-2.151543957531434,-3.0258341441739667,8.0
21,4,6,Si1,-4.201770204197511,0.68792304146913,-2.402317387672353,9.0
22,4,2,Si1,-2.937232954490189,3.186799181782783,2.310765123397107,10.0
23,4,8,Si1,-2.215690199085347,4.612679336418176,-2.6359182067019953,11.0
24,4,10,Si1,2.45358809499143,-1.9521380016280123,-4.014609069864059,12.0
25,4,23,Si1,5.148589339466069,1.0737133756381858,-2.103640534283228,13.0
26,4,0,Si1,2.9372329544901876,-3.186799181782783,0.9036957927098247,14.0
27,4,9,Si1,-2.788113811971192,0.8162800874025791,4.310863291957436,15.0
28,4,7,Si1,1.2615349673006884,2.5021335159679445,4.71215880157095,16.0
29,4,2,Si1,2.0665710565663495,-2.242160242037971,3.8502809542485994,17.0
30,4,6,Si1,0.8020338068590263,-4.7410363823516235,-0.8628015568208635,18.0
31,4,11,Si1,-4.271392522770286,-2.3509499134348566,-2.037059218483875,19.0
32,4,7,Si1,-0.5562694604781657,-1.8009543990949237,-4.553970402883915,20.0
