,neighbor_num,isite,atom,x,y,z,front_index
0,0,7,Si1,0.0,0.0,0.0,
1,1,27,O1,1.5161216755237565,2.465190328815662e-32,-0.5385279138911995,0.0
2,1,56,O1,-0.7522828674820127,-1.3196304860284152,-0.5327398738463838,0.0
3,1,39,O1,-0.7654036820229005,1.309801521480473,-0.5374832474144867,0.0
4,1,55,O1,0.0,1.8488927466117464e-32,1.6111143470947558,0.0
5,2,3,Si1,2.973844569464142,0.6546711328006614,-0.7258429463700026,1.0
6,2,0,Si1,-2.109186151619249,-2.0394509586061496,-1.0142353258539352,2.0
7,2,17,Si1,-0.8035900090120702,2.897258796809841,-0.8026899776469942,3.0
8,2,8,Si1,-0.7152892166360938,-0.6916398903099118,2.878270627160785,4.0
9,3,59,O1,3.8690923171208027,-0.3022669834880146,-1.6607048706443672,5.0
10,3,35,O1,2.8327410104733497,2.1019079704875456,-1.4157026311321996,5.0
11,3,51,O1,3.683629771583633,0.810925392719983,0.7120301400057809,5.0
12,3,32,O1,-3.0986089839072983,-0.9462619302447143,-1.6594417041510447,6.0
13,3,24,O1,-1.7537718862412417,-3.161782355702453,-2.1109076488796594,6.0
14,3,48,O1,-2.824475368255342,-2.731090848916061,0.25292095421209504,6.0
15,3,65,O1,0.5209057697498243,3.340235506901508,-1.6033059868491137,7.0
16,3,40,O1,-2.1059779734624677,3.2623122367013604,-1.6758079435621398,7.0
17,3,70,O1,-0.8651942038230604,3.6754191824301787,0.6052073074080404,7.0
18,3,28,O1,-1.0707034820141021,0.4306915067863913,3.974942950186511,8.0
19,3,40,O1,0.27413361565195615,-1.7848289186713477,3.523477005457895,8.0
20,3,60,O1,-2.072192500773331,-1.4114603628876472,2.3967751751532336,8.0
21,4,4,Si1,5.035294094532411,-0.4666434810240726,-2.7580287457916244,9.0
22,4,21,Si1,2.1158549646691913,3.5399542381568327,-1.5152553091443748,10.0
23,4,12,Si1,5.092515247421928,0.5869077401248299,1.4607271726646658,11.0
24,4,20,Si1,-4.4009969483576965,-0.5812084903531953,-2.5325596700661905,12.0
25,4,6,Si1,-2.1432244418556006,-4.293214236339475,-3.1864660412678103,13.0
26,4,15,Si1,-2.8244753682553423,-2.73109084891606,1.86403530130685,14.0
27,4,21,Si1,2.1158549646691913,3.5399542381568327,-1.5152553091443748,15.0
28,4,8,Si1,-3.0954008057505176,4.355501265062796,-2.3210143218592503,16.0
29,4,23,Si1,-0.7701743704263837,5.109794697511459,1.3298048100458952,17.0
30,4,14,Si1,-0.6812509263997417,1.5621233874234142,5.050501342574662,18.0
31,4,17,Si1,1.5765215801023538,-2.1498823585628655,4.39659497137304,19.0
32,4,15,Si1,-2.8244753682553423,-2.73109084891606,1.86403530130685,20.0
