,neighbor_num,isite,atom,x,y,z,front_index
0,0,25,Si1,0.0,0.0,0.0,
1,1,101,O1,0.0,-9.244463733058732e-33,1.6105654234832996,0.0
2,1,57,O1,1.51764843956062,-1.232595164407831e-32,-0.5335749990936469,0.0
3,1,113,O1,-0.7610769345246826,1.3143875380016543,-0.5335769659408759,0.0
4,1,48,O1,-0.759580472816098,-1.3144030172146381,-0.5360706949375426,0.0
5,2,30,Si1,-0.3544554591546042,-0.7885979954006264,2.969386792334096,1.0
6,2,12,Si1,2.5751247010007052,-0.06253828824357914,-1.7474677026633465,2.0
7,2,40,Si1,-1.0543680036910952,2.3934558160639394,-1.6922204155582896,3.0
8,2,24,Si1,-0.6467721085383445,-2.890450494254963,-0.844839539514024,4.0
9,3,62,O1,1.0058927706615683,-1.1385619383355934,3.753565979790629,5.0
10,3,51,O1,-1.1352354211545896,-2.1501659644932922,2.610911001244287,5.0
11,3,118,O1,-1.2897921947708444,0.1380936381636387,3.895639936021587,5.0
12,3,88,O1,4.014277048501363,0.43371278880677416,-1.2261877627294842,6.0
13,3,76,O1,2.077049881844654,0.8900498455132692,-2.9448811314494,6.0
14,3,82,O1,2.691612349143992,-1.577379696686484,-2.2784301802918234,6.0
15,3,137,O1,-1.7006659764447187,3.715057840358446,-1.0369334098198018,7.0
16,3,140,O1,0.3232514667317401,2.7799903280560776,-2.4288334046399664,7.0
17,3,73,O1,-2.080191046744286,1.7666452786252083,-2.761376725068864,7.0
18,3,100,O1,-0.8323026512185268,-3.7195939308840513,0.5233784849790184,8.0
19,3,56,O1,0.798502187438056,-3.213893444766619,-1.472952533260217,8.0
20,3,112,O1,-1.7972908633019231,-3.316494070911269,-1.8871209528709811,8.0
21,4,11,Si1,1.772088050715035,-1.8491466653832755,4.979827255088781,9.0
22,4,31,Si1,-1.0012275676929487,-3.6790484896555897,2.124547252820072,10.0
23,4,47,Si1,-1.893443785589375,0.5266670207315955,5.336985878734985,11.0
24,4,17,Si1,5.199934710346911,1.5225308480872328,-1.1769416178430445,12.0
25,4,45,Si1,1.5118940066846716,2.3219793581566686,-3.4122956019810697,13.0
26,4,13,Si1,1.9272037965324533,-2.958122797586027,-2.5938078452670927,14.0
27,4,37,Si1,-2.7572692792859295,4.928433787441134,-1.0585125208759207,15.0
28,4,45,Si1,1.51189400668467,2.321979358156669,-3.4122956019810697,16.0
29,4,9,Si1,-2.7718379800898765,1.854151870140561,-4.211641774473235,17.0
30,4,31,Si1,-1.0012275676929487,-3.6790484896555897,2.124547252820072,18.0
31,4,13,Si1,1.9272037965324533,-2.958122797586027,-2.5938078452670927,19.0
32,4,41,Si1,-2.3565281902420954,-3.425950285602135,-3.393154017759259,20.0
