,neighbor_num,isite,atom,x,y,z,front_index
0,0,12,Si1,0.0,0.0,0.0,
1,1,48,O1,-0.7572459618739555,1.3223908444593164,-0.5258126562770427,0.0
2,1,68,O1,1.5218614456042754,0.0,-0.5215700405900479,0.0
3,1,46,O1,-0.7701132246224595,-1.3065709937992491,-0.5408394744200891,0.0
4,1,34,O1,5.551115123125783e-17,0.0,1.6089350607460697,0.0
5,2,10,Si1,-1.9425398924159492,2.303688681251586,-0.04544738326858899,1.0
6,2,22,Si1,2.998459399671091,-0.638151311618704,-0.46262996987697413,2.0
7,2,6,Si1,-2.2563153139669123,-1.9155203888934282,-0.6552661387495933,3.0
8,2,8,Si1,-0.5489943697624448,-0.40242679690715905,3.0667861796186853,4.0
9,3,32,O1,-1.9738180771243403,2.3407819735768234,1.562755897577393,5.0
10,3,40,O1,-3.349740352940926,1.752649483761119,-0.6011920588115122,5.0
11,3,66,O1,-1.6750982756429902,3.7913249313479476,-0.596365649325302,5.0
12,3,80,O1,3.7332124167664693,-0.21377777257968214,0.9057808334157267,6.0
13,3,59,O1,3.85411771399378,-0.09668476367765821,-1.7139154580857607,6.0
14,3,93,O1,2.885245964000751,-2.2432824376180176,-0.5195492958333948,6.0
15,3,62,O1,-2.2528304409465347,-3.204560650597397,-1.6177943857242134,7.0
16,3,36,O1,-2.7740314990209636,-2.355040478125824,0.8033167600231104,7.0
17,3,54,O1,-3.249238046649056,-0.7932095850548299,-1.2495226896563032,7.0
18,3,64,O1,0.7019405860484943,-0.6010227852995531,4.058662652059971,8.0
19,3,42,O1,-1.3981092232043775,-1.7669079883101213,2.9672647164120174,8.0
20,3,50,O1,-1.4986115294962477,0.778951080505829,3.6155953472568076,8.0
21,4,14,Si1,-2.4915342621783934,1.901261884344427,3.0213387963500966,9.0
22,4,0,Si1,-4.198855206382861,0.38816829235815764,-0.7007135220181826,10.0
23,4,16,Si1,-2.0554367611059963,5.355343816722284,-0.5808701958384728,11.0
24,4,24,Si1,4.3941507431857065,-0.6394269726804177,2.3116385891976474,12.0
25,4,3,Si1,5.282988199056663,0.07997298340616876,-2.4317028529104827,13.0
26,4,31,Si1,3.2034124608302244,-3.6776683551999043,0.1405718007136475,14.0
27,4,19,Si1,-1.8309826250868537,-4.738152144010459,-1.8651687942553856,15.0
28,4,2,Si1,-2.8053096837293565,-2.317947185800587,2.4115200408690924,16.0
29,4,0,Si1,-4.198855206382861,0.38816829235815764,-0.7007135220181826,17.0
30,4,18,Si1,2.1370292097186363,-1.2696014888795304,4.349481677817387,18.0
31,4,2,Si1,-2.8053096837293565,-2.317947185800587,2.4115200408690924,19.0
32,4,14,Si1,-2.4915342621783934,1.901261884344427,3.0213387963500966,20.0
