,isite_i,isite_j,pattern_i,pattern_j,distance
0,ABW_0,ACO_0,0,0,4.614951493222904
1,ABW_0,AEI_0,0,0,3.6695802372070427
2,ABW_0,AEI_1,0,0,7.264782440439452
3,ABW_0,AEI_8,0,0,4.9133978559675
4,ABW_0,AEI_9,0,0,3.1942250989777046
5,ABW_0,AEL_0,0,0,4.509949872990256
6,ABW_0,AEL_1,0,0,4.459785123873876
7,ABW_0,AEL_8,0,0,4.620268990615562
8,ABW_0,AEL_9,0,0,4.579572258671103
9,ABW_0,AEL_16,0,0,4.2079955781486715
10,ABW_0,AEN_0,0,0,4.438016272988964
11,ABW_0,AEN_1,0,0,3.044301164413983
12,ABW_0,AEN_8,0,0,4.166241267262821
13,ABW_0,AEN_9,0,0,4.402893433505402
14,ABW_0,AEN_16,0,0,3.9940602051481227
15,ABW_0,AEN_17,0,0,4.026040511533038
16,ABW_0,AFI_0,0,0,3.6676563829147755
17,ABW_0,AFI_6,0,0,4.903333606191381
18,ABW_0,AFN_0,0,0,2.1482043605328354
19,ABW_0,AFN_2,0,0,5.218037255206485
20,ABW_0,AFN_4,0,0,4.966518028225916
21,ABW_0,AFN_6,0,0,6.773949654664266
22,ABW_0,AFN_8,0,0,4.714525424286592
23,ABW_0,AFN_10,0,0,5.684978648627422
24,ABW_0,AFN_12,0,0,3.529292668941502
25,ABW_0,AFN_14,0,0,3.529895687932226
26,ABW_0,AFO_0,0,0,3.948823727318208
27,ABW_0,AFO_1,0,0,2.789505852606284
28,ABW_0,AFO_8,0,0,4.376623640780636
29,ABW_0,AFO_12,0,0,3.044714189027818
30,ABW_0,AFO_16,0,0,4.497034475804455
31,ABW_0,AFR_0,0,0,4.728087228228419
32,ABW_0,AFR_1,0,0,2.636009838924707
33,ABW_0,AFR_8,0,0,4.46585855220319
34,ABW_0,AFR_9,0,0,1.8923459024871934
35,ABW_0,AFR_16,0,0,7.281023976703548
36,ABW_0,AFR_17,0,0,4.7155695251926
37,ABW_0,AFR_24,0,0,7.304577296860794
38,ABW_0,AFR_25,0,0,3.856123048025953
39,ABW_0,AFS_0,0,0,6.303744699481817
40,ABW_0,AFS_6,0,0,5.886567437856646
41,ABW_0,AFS_24,0,0,5.945648431261761
42,ABW_0,AFS_30,0,0,2.686698963440547
43,ABW_0,AFS_48,0,0,4.773341324636301
44,ABW_0,AFS_50,0,0,5.395758449384426
45,ACO_0,AEI_0,0,0,5.9660347126907745
46,ACO_0,AEI_1,0,0,3.7360815021198444
47,ACO_0,AEI_8,0,0,4.079280974664211
48,ACO_0,AEI_9,0,0,7.003010159118333
49,ACO_0,AEL_0,0,0,3.774926231622065
50,ACO_0,AEL_1,0,0,4.82503730397758
51,ACO_0,AEL_8,0,0,5.555434900709533
52,ACO_0,AEL_9,0,0,3.265057831675745
53,ACO_0,AEL_16,0,0,3.5028241395684603
54,ACO_0,AEN_0,0,0,3.901492744002305
55,ACO_0,AEN_1,0,0,3.901492744002305
56,ACO_0,AEN_8,0,0,3.5247181838277677
57,ACO_0,AEN_9,0,0,3.5250489571938473
58,ACO_0,AEN_16,0,0,4.820245543855405
59,ACO_0,AEN_17,0,0,4.923521882796699
60,ACO_0,AFI_0,0,0,4.652819181780056
61,ACO_0,AFI_6,0,0,6.37906459401409
62,ACO_0,AFN_0,0,0,6.655205302302333
63,ACO_0,AFN_2,0,0,6.655205307769797
64,ACO_0,AFN_4,0,0,6.866541187429743
65,ACO_0,AFN_6,0,0,3.684391820661354
66,ACO_0,AFN_8,0,0,1.8327155354810052
67,ACO_0,AFN_10,0,0,6.337806714652273
68,ACO_0,AFN_12,0,0,4.4870005799173915
69,ACO_0,AFN_14,0,0,4.402554113118855
70,ACO_0,AFO_0,0,0,5.493595945041565
71,ACO_0,AFO_1,0,0,5.493595945041566
72,ACO_0,AFO_8,0,0,5.444282332948643
73,ACO_0,AFO_12,0,0,5.982551802500463
74,ACO_0,AFO_16,0,0,3.82060151927713
75,ACO_0,AFR_0,0,0,0.9596755858310804
76,ACO_0,AFR_1,0,0,7.040415880465982
77,ACO_0,AFR_8,0,0,8.072177451401815
78,ACO_0,AFR_9,0,0,5.751570662706246
79,ACO_0,AFR_16,0,0,6.609544470170377
80,ACO_0,AFR_17,0,0,6.609544470170378
81,ACO_0,AFR_24,0,0,4.276208903281343
82,ACO_0,AFR_25,0,0,4.275678492845609
83,ACO_0,AFS_0,0,0,3.3198215150605384
84,ACO_0,AFS_6,0,0,3.319821534033282
85,ACO_0,AFS_24,0,0,3.093226889208817
86,ACO_0,AFS_30,0,0,7.765256878629367
87,ACO_0,AFS_48,0,0,0.3696381819800035
88,ACO_0,AFS_50,0,0,0.36963818171228785
89,AEI_0,AEI_1,0,0,4.401230598574884
90,AEI_0,AEI_8,0,0,4.953645534701919
91,AEI_0,AEI_9,0,0,4.83271210135642
92,AEI_0,AEL_0,0,0,6.069638329857982
93,AEI_0,AEL_1,0,0,6.502817901783916
94,AEI_0,AEL_8,0,0,7.155509673408219
95,AEI_0,AEL_9,0,0,5.492542592262221
96,AEI_0,AEL_16,0,0,4.6591369956146425
97,AEI_0,AEN_0,0,0,4.494132278286306
98,AEI_0,AEN_1,0,0,1.7689843675058468
99,AEI_0,AEN_8,0,0,4.75277028425284
100,AEI_0,AEN_9,0,0,6.92534386080464
101,AEI_0,AEN_16,0,0,5.852629914873172
102,AEI_0,AEN_17,0,0,3.7494650709094715
103,AEI_0,AFI_0,0,0,6.751416428371107
104,AEI_0,AFI_6,0,0,3.389569106624564
105,AEI_0,AFN_0,0,0,5.632247169281792
106,AEI_0,AFN_2,0,0,4.770766116607948
107,AEI_0,AFN_4,0,0,4.470518018600983
108,AEI_0,AFN_6,0,0,6.870441887537112
109,AEI_0,AFN_8,0,0,6.190707818272548
110,AEI_0,AFN_10,0,0,6.4029581584349895
111,AEI_0,AFN_12,0,0,3.048746867617114
112,AEI_0,AFN_14,0,0,5.789081237735527
113,AEI_0,AFO_0,0,0,6.567560894504967
114,AEI_0,AFO_1,0,0,6.172401435799011
115,AEI_0,AFO_8,0,0,6.06308720563492
116,AEI_0,AFO_12,0,0,4.510468864095777
117,AEI_0,AFO_16,0,0,4.434780262894553
118,AEI_0,AFR_0,0,0,6.44962144191726
119,AEI_0,AFR_1,0,0,3.923036282140132
120,AEI_0,AFR_8,0,0,5.1498582207022
121,AEI_0,AFR_9,0,0,5.954486053176094
122,AEI_0,AFR_16,0,0,4.629580647996681
123,AEI_0,AFR_17,0,0,1.365077703951388
124,AEI_0,AFR_24,0,0,8.342173131261212
125,AEI_0,AFR_25,0,0,6.649555393391042
126,AEI_0,AFS_0,0,0,8.380883793612037
127,AEI_0,AFS_6,0,0,5.7717309535058146
128,AEI_0,AFS_24,0,0,3.129521581761355
129,AEI_0,AFS_30,0,0,4.288991909773989
130,AEI_0,AFS_48,0,0,6.096657246952245
131,AEI_0,AFS_50,0,0,6.371754538031508
132,AEI_1,AEI_8,0,0,4.142107385806283
133,AEI_1,AEI_9,0,0,6.182030757821316
134,AEI_1,AEL_0,0,0,3.779049649512662
135,AEI_1,AEL_1,0,0,5.248006205716053
136,AEI_1,AEL_8,0,0,4.7102539770868965
137,AEI_1,AEL_9,0,0,4.275323283299758
138,AEI_1,AEL_16,0,0,3.7180865480252336
139,AEI_1,AEN_0,0,0,5.014374245067688
140,AEI_1,AEN_1,0,0,4.140300598096446
141,AEI_1,AEN_8,0,0,5.476092880368942
142,AEI_1,AEN_9,0,0,4.891694962133881
143,AEI_1,AEN_16,0,0,5.31361024911249
144,AEI_1,AEN_17,0,0,4.392541627695033
145,AEI_1,AFI_0,0,0,5.014058023258317
146,AEI_1,AFI_6,0,0,4.1883968410732875
147,AEI_1,AFN_0,0,0,9.03357454918467
148,AEI_1,AFN_2,0,0,4.993363917721192
149,AEI_1,AFN_4,0,0,5.4639069637851305
150,AEI_1,AFN_6,0,0,4.509859206963838
151,AEI_1,AFN_8,0,0,4.664208991233947
152,AEI_1,AFN_10,0,0,4.926719067902368
153,AEI_1,AFN_12,0,0,5.399088456467459
154,AEI_1,AFN_14,0,0,6.289832642264765
155,AEI_1,AFO_0,0,0,5.05517187355286
156,AEI_1,AFO_1,0,0,5.451776482418139
157,AEI_1,AFO_8,0,0,4.190698633228275
158,AEI_1,AFO_12,0,0,6.566549354959348
159,AEI_1,AFO_16,0,0,3.8469421782306092
160,AEI_1,AFR_0,0,0,4.106283126647791
161,AEI_1,AFR_1,0,0,7.665829480130481
162,AEI_1,AFR_8,0,0,5.949134778577939
163,AEI_1,AFR_9,0,0,8.551514674357165
164,AEI_1,AFR_16,0,0,4.32070290246667
165,AEI_1,AFR_17,0,0,4.934192331794165
166,AEI_1,AFR_24,0,0,4.685223201509032
167,AEI_1,AFR_25,0,0,6.5539689027838826
168,AEI_1,AFS_0,0,0,4.668771629240827
169,AEI_1,AFS_6,0,0,3.179279354492633
170,AEI_1,AFS_24,0,0,2.2124028562536746
171,AEI_1,AFS_30,0,0,8.152946300346805
172,AEI_1,AFS_48,0,0,3.8523868092542664
173,AEI_1,AFS_50,0,0,3.529609503257184
174,AEI_8,AEI_9,0,0,8.650926868785609
175,AEI_8,AEL_0,0,0,3.4570113482481486
176,AEI_8,AEL_1,0,0,4.567833404035068
177,AEI_8,AEL_8,0,0,4.865887245593544
178,AEI_8,AEL_9,0,0,4.498871258378827
179,AEI_8,AEL_16,0,0,4.634320657283153
180,AEI_8,AEN_0,0,0,1.7236164734946349
181,AEI_8,AEN_1,0,0,3.813129504661246
182,AEI_8,AEN_8,0,0,5.443824141316175
183,AEI_8,AEN_9,0,0,5.292574160050466
184,AEI_8,AEN_16,0,0,6.31695878564579
185,AEI_8,AEN_17,0,0,4.610295176539109
186,AEI_8,AFI_0,0,0,4.169240068364845
187,AEI_8,AFI_6,0,0,4.929108814336715
188,AEI_8,AFN_0,0,0,6.262814135152964
189,AEI_8,AFN_2,0,0,4.112297750008881
190,AEI_8,AFN_4,0,0,8.902468658616888
191,AEI_8,AFN_6,0,0,6.222527046526577
192,AEI_8,AFN_8,0,0,3.02241783667126
193,AEI_8,AFN_10,0,0,2.6814456507899664
194,AEI_8,AFN_12,0,0,3.096135672546175
195,AEI_8,AFN_14,0,0,5.704630282004441
196,AEI_8,AFO_0,0,0,5.289872532765929
197,AEI_8,AFO_1,0,0,6.0878914516719
198,AEI_8,AFO_8,0,0,3.4710009606550565
199,AEI_8,AFO_12,0,0,5.083627426504043
200,AEI_8,AFO_16,0,0,6.604210151123064
201,AEI_8,AFR_0,0,0,3.606064523037128
202,AEI_8,AFR_1,0,0,7.672855852061234
203,AEI_8,AFR_8,0,0,8.636881375662323
204,AEI_8,AFR_9,0,0,5.644559089699529
205,AEI_8,AFR_16,0,0,3.4951740143181356
206,AEI_8,AFR_17,0,0,7.055569303872758
207,AEI_8,AFR_24,0,0,4.8079454191421656
208,AEI_8,AFR_25,0,0,3.4509018002582548
209,AEI_8,AFS_0,0,0,4.696399317092111
210,AEI_8,AFS_6,0,0,7.099764240054851
211,AEI_8,AFS_24,0,0,5.288393639784415
212,AEI_8,AFS_30,0,0,6.827702650019618
213,AEI_8,AFS_48,0,0,3.6968577530094975
214,AEI_8,AFS_50,0,0,4.195597718086326
215,AEI_9,AEL_0,0,0,6.6308609726140695
216,AEI_9,AEL_1,0,0,5.758268310538076
217,AEI_9,AEL_8,0,0,5.251174830577598
218,AEI_9,AEL_9,0,0,7.043562327520192
219,AEI_9,AEL_16,0,0,4.3930714763091165
220,AEI_9,AEN_0,0,0,6.78669493263404
221,AEI_9,AEN_1,0,0,5.658190641422743
222,AEI_9,AEN_8,0,0,4.923952410334657
223,AEI_9,AEN_9,0,0,5.772191270867541
224,AEI_9,AEN_16,0,0,3.3507869962120505
225,AEI_9,AEN_17,0,0,5.802778168709727
226,AEI_9,AFI_0,0,0,4.9303559420130085
227,AEI_9,AFI_6,0,0,4.025647401018755
228,AEI_9,AFN_0,0,0,3.925559370877611
229,AEI_9,AFN_2,0,0,6.714450385591524
230,AEI_9,AFN_4,0,0,2.0164906765166366
231,AEI_9,AFN_6,0,0,6.300684794509866
232,AEI_9,AFN_8,0,0,7.613787976749221
233,AEI_9,AFN_10,0,0,6.283084133021624
234,AEI_9,AFN_12,0,0,5.710669906394757
235,AEI_9,AFN_14,0,0,3.0681468841205395
236,AEI_9,AFO_0,0,0,4.7854073490807645
237,AEI_9,AFO_1,0,0,3.6074113914108703
238,AEI_9,AFO_8,0,0,5.475201915434679
239,AEI_9,AFO_12,0,0,5.4937116839397655
240,AEI_9,AFO_16,0,0,4.055515603225274
241,AEI_9,AFR_0,0,0,6.2880077667702405
242,AEI_9,AFR_1,0,0,2.6791954119105568
243,AEI_9,AFR_8,0,0,1.0164190327928198
244,AEI_9,AFR_9,0,0,4.647328545103536
245,AEI_9,AFR_16,0,0,6.61907741531717
246,AEI_9,AFR_17,0,0,3.8713568044935207
247,AEI_9,AFR_24,0,0,6.784918827217537
248,AEI_9,AFR_25,0,0,8.084144245451721
249,AEI_9,AFS_0,0,0,6.251764324320413
250,AEI_9,AFS_6,0,0,4.929477615790589
251,AEI_9,AFS_24,0,0,6.876336747334215
252,AEI_9,AFS_30,0,0,3.023100785860741
253,AEI_9,AFS_48,0,0,7.180383040981507
254,AEI_9,AFS_50,0,0,7.370479907257241
255,AEL_0,AEL_1,0,0,2.9978940805209535
256,AEL_0,AEL_8,0,0,4.123132937546424
257,AEL_0,AEL_9,0,0,4.842808395155069
258,AEL_0,AEL_16,0,0,4.417148264979654
259,AEL_0,AEN_0,0,0,3.434320497796155
260,AEL_0,AEN_1,0,0,5.103855034138261
261,AEL_0,AEN_8,0,0,4.936796379215892
262,AEL_0,AEN_9,0,0,3.672570223141311
263,AEL_0,AEN_16,0,0,5.761443477448471
264,AEL_0,AEN_17,0,0,4.804263236872157
265,AEL_0,AFI_0,0,0,4.764569101326129
266,AEL_0,AFI_6,0,0,5.836606903714601
267,AEL_0,AFN_0,0,0,5.484520482764547
268,AEL_0,AFN_2,0,0,6.3477110521015625
269,AEL_0,AFN_4,0,0,6.085963491062091
270,AEL_0,AFN_6,0,0,4.843273552363378
271,AEL_0,AFN_8,0,0,4.136848075005986
272,AEL_0,AFN_10,0,0,4.993095599245114
273,AEL_0,AFN_12,0,0,4.799163116857647
274,AEL_0,AFN_14,0,0,3.9009506151314706
275,AEL_0,AFO_0,0,0,4.62747887125312
276,AEL_0,AFO_1,0,0,4.843060193806661
277,AEL_0,AFO_8,0,0,4.570988572612004
278,AEL_0,AFO_12,0,0,3.885027340710924
279,AEL_0,AFO_16,0,0,4.766119644114
280,AEL_0,AFR_0,0,0,2.906902143599065
281,AEL_0,AFR_1,0,0,6.936292328945852
282,AEL_0,AFR_8,0,0,7.015978340431686
283,AEL_0,AFR_9,0,0,6.291597985052161
284,AEL_0,AFR_16,0,0,4.707313410809667
285,AEL_0,AFR_17,0,0,6.836765321135126
286,AEL_0,AFR_24,0,0,4.839401762154183
287,AEL_0,AFR_25,0,0,5.208861933669206
288,AEL_0,AFS_0,0,0,4.163791607210063
289,AEL_0,AFS_6,0,0,5.324086858230353
290,AEL_0,AFS_24,0,0,5.610232888782525
291,AEL_0,AFS_30,0,0,6.021248987031658
292,AEL_0,AFS_48,0,0,3.47620282123204
293,AEL_0,AFS_50,0,0,4.445410594613189
294,AEL_1,AEL_8,0,0,4.822465122275495
295,AEL_1,AEL_9,0,0,4.11760405998137
296,AEL_1,AEL_16,0,0,4.660131224571455
297,AEL_1,AEN_0,0,0,3.983229110942451
298,AEL_1,AEN_1,0,0,5.528555650889265
299,AEL_1,AEN_8,0,0,3.5071926075613993
300,AEL_1,AEN_9,0,0,3.6307673938853844
301,AEL_1,AEN_16,0,0,4.99809716473338
302,AEL_1,AEN_17,0,0,6.07390944050415
303,AEL_1,AFI_0,0,0,4.789498947668747
304,AEL_1,AFI_6,0,0,6.015718018805463
305,AEL_1,AFN_0,0,0,3.4649390288506754
306,AEL_1,AFN_2,0,0,6.138957152623276
307,AEL_1,AFN_4,0,0,7.335930623810517
308,AEL_1,AFN_6,0,0,5.024883960723885
309,AEL_1,AFN_8,0,0,5.302766472093211
310,AEL_1,AFN_10,0,0,3.005224322437357
311,AEL_1,AFN_12,0,0,5.788628789817698
312,AEL_1,AFN_14,0,0,5.249525513954665
313,AEL_1,AFO_0,0,0,4.9796167616809495
314,AEL_1,AFO_1,0,0,6.108381219529152
315,AEL_1,AFO_8,0,0,3.9294485222305537
316,AEL_1,AFO_12,0,0,5.217369009325745
317,AEL_1,AFO_16,0,0,5.10269355984571
318,AEL_1,AFR_0,0,0,4.646400469353703
319,AEL_1,AFR_1,0,0,6.100067940414675
320,AEL_1,AFR_8,0,0,6.85054874943349
321,AEL_1,AFR_9,0,0,4.641468974394574
322,AEL_1,AFR_16,0,0,4.1671877820105
323,AEL_1,AFR_17,0,0,5.746966960996806
324,AEL_1,AFR_24,0,0,3.4879958566941536
325,AEL_1,AFR_25,0,0,5.548373353142226
326,AEL_1,AFS_0,0,0,3.72420856342949
327,AEL_1,AFS_6,0,0,6.591562435944237
328,AEL_1,AFS_24,0,0,6.2373909933462
