,isite_i,isite_j,distance
0,0,1,0.0
1,0,2,0.0
2,0,3,0.0
3,0,4,4.864970568513256
4,1,2,0.0
5,1,3,0.0
6,1,4,4.8649705685132565
7,2,3,0.0
8,2,4,4.864970568513256
9,3,4,4.8445676664216375
