,neighbor_num,isite,atom,x,y,z,front_index
0,0,17,Si1,0.0,0.0,0.0,
1,1,69,O1,1.5181767528111811,1.7520707107365752e-16,-0.5379574620059314,0.0
2,1,65,O1,5.551115123125783e-17,-2.7755575615628914e-17,1.6093451078780772,0.0
3,1,53,O1,-0.7670824227712608,1.3084010409445188,-0.5377354015811513,0.0
4,1,37,O1,-0.756474615590051,-1.3171707129039065,-0.5360387162747258,0.0
5,2,18,Si1,2.7785314171614335,-0.9308168599220444,-0.9112468631943308,1.0
6,2,9,Si1,0.7712887431631926,-0.5482436451387206,2.9117954091176657,2.0
7,2,15,Si1,-2.09766218520219,1.94945074437364,-1.1807837850215688,3.0
8,2,8,Si1,-1.048120366571327,-2.8756550448812543,-0.25846691813479206,4.0
9,3,38,O1,2.250652922082215,-2.324568000086922,-1.5222559384390113,5.0
10,3,50,O1,3.6987060743510805,-0.18765230590374196,-2.0023349143156235,5.0
11,3,66,O1,3.6439310162381577,-1.2207284774100071,0.41428188572606084,5.0
12,3,71,O1,2.353646465910579,-0.5922471839293337,2.614484127648886,6.0
13,3,36,O1,0.251046868390728,-2.030147559294897,3.264337565867776,6.0
14,3,31,O1,0.4921981204590511,0.4279104968775649,4.160917420467202,6.0
15,3,57,O1,-3.079968450903789,2.4288488984275283,0.00040868948282568596,7.0
16,3,49,O1,-1.6758616116869587,3.208907279639727,-2.0870430900381303,7.0
17,3,35,O1,-2.851256272956224,0.8494250881433432,-2.076611984719014,7.0
18,3,70,O1,0.14805332725635634,-3.7624683767523344,-0.8724024906779617,8.0
19,3,64,O1,-1.142231219790866,-3.1339870738318605,1.327799751604641,8.0
20,3,30,O1,-2.4345157653181877,-3.2938660847358263,-0.9613763049494201,8.0
21,4,11,Si1,1.7304110505901065,-3.8064719048032987,-1.169713781329123,9.0
22,4,12,Si1,4.5561177510952655,-0.2795866919724888,-3.3629567336113215,10.0
23,4,10,Si1,3.549820160324626,-1.4790605050607648,2.0005485459233348,11.0
24,4,10,Si1,3.549820160324626,-1.4790605050607648,2.0005485459233348,12.0
25,4,16,Si1,-0.27683162340813416,-3.4238986900199744,2.653328490982874,13.0
26,4,1,Si1,-0.49010814196219155,0.9073086603712534,5.342109895331373,14.0
27,4,23,Si1,-3.3590590730215673,3.4050030511834617,1.2495306916499809,15.0
28,4,14,Si1,-1.7411884854507649,4.631553058711931,-2.8335441301068136,16.0
29,4,1,Si1,-3.604850360710258,-0.250600568086953,-2.9724401844164614,17.0
30,4,11,Si1,1.7304110505901065,-3.8064719048032987,-1.169713781329123,18.0
31,4,16,Si1,-0.27683162340813416,-3.4238986900199744,2.653328490982874,19.0
32,4,0,Si1,-3.9613240604616835,-2.9327028824252435,-1.3196798393312164,20.0
