,isite_i,isite_j,distance
0,0,1,0.0
1,0,2,0.0
2,0,3,0.0
3,0,4,0.0
4,0,5,0.0
5,0,6,0.0
6,0,7,0.0
7,0,8,0.0
8,0,9,0.0
9,0,10,0.0
10,0,11,0.0
11,1,2,0.0
12,1,3,0.0
13,1,4,0.0
14,1,5,0.0
15,1,6,0.0
16,1,7,0.0
17,1,8,0.0
18,1,9,0.0
19,1,10,0.0
20,1,11,0.0
21,2,3,0.0
22,2,4,0.0
23,2,5,0.0
24,2,6,0.0
25,2,7,0.0
26,2,8,0.0
27,2,9,0.0
28,2,10,0.0
29,2,11,0.0
30,3,4,0.0
31,3,5,0.0
32,3,6,0.0
33,3,7,0.0
34,3,8,0.0
35,3,9,0.0
36,3,10,0.0
37,3,11,0.0
38,4,5,0.0
39,4,6,0.0
40,4,7,0.0
41,4,8,0.0
42,4,9,0.0
43,4,10,0.0
44,4,11,0.0
45,5,6,0.0
46,5,7,0.0
47,5,8,0.0
48,5,9,0.0
49,5,10,0.0
50,5,11,0.0
51,6,7,0.0
52,6,8,0.0
53,6,9,0.0
54,6,10,0.0
55,6,11,0.0
56,7,8,0.0
57,7,9,0.0
58,7,10,0.0
59,7,11,0.0
60,8,9,0.0
61,8,10,0.0
62,8,11,0.0
63,9,10,0.0
64,9,11,0.0
65,10,11,0.0
