,neighbor_num,isite,atom,x,y,z,front_index
0,0,18,Si1,0.0,0.0,0.0,
1,1,74,O1,1.5247137245451363,-1.1102230246251565e-16,-0.5224117266363169,0.0
2,1,50,O1,-0.7635677837601964,1.315558100700866,-0.526689813133222,0.0
3,1,66,O1,-0.750630533783582,-1.3281126725155241,-0.5221500013430693,0.0
4,1,82,O1,0.0,0.0,1.6115723277853216,0.0
5,2,26,Si1,2.8227335947119654,-0.24888480237200294,0.4017736704271183,1.0
6,2,10,Si1,-0.49897732188421895,2.8758168661929693,-0.822241731332038,2.0
7,2,24,Si1,-0.991973661087566,-2.658451999441197,0.3529988803703913,3.0
8,3,64,O1,4.139772242906777,-0.4374858255106395,-0.5058461003240988,5.0
9,3,76,O1,3.0378385109618584,1.0313649758576426,1.3586478819580936,5.0
10,3,70,O1,2.581390467407983,-1.5792241292976796,1.2769225521405785,5.0
11,3,42,O1,-1.8818054996023434,3.5821550186866338,-1.2441745662077326,6.0
12,3,58,O1,0.09920248561086864,3.5968886678411467,0.48398603881298174,6.0
13,3,62,O1,0.5545908524511315,3.0047632575817196,-2.0342438749081033,6.0
14,3,72,O1,-1.2070785773374577,-3.9387017776708455,-0.6038753311605839,7.0
15,3,68,O1,-2.3090123092823753,-2.469850976302564,1.2606186511216086,7.0
16,3,78,O1,0.3060462090792617,-2.9073368018132006,1.277184277433826,7.0
17,4,16,Si1,5.652052960945271,-0.18486447468494394,-0.006687231823199635,8.0
18,4,20,Si1,3.533783029285905,2.48404282742921,0.8672905290659396,9.0
19,4,22,Si1,1.8307599336244027,-2.907336801813206,0.7547725507975094,10.0
20,4,6,Si1,-2.678901350007462,4.903121766068705,-1.7020818644522737,11.0
21,4,12,Si1,1.0042081967157528,3.8847056716521924,1.7809519781921983,12.0
22,4,12,Si1,1.001726652592995,3.990025014107397,-3.2279402823823458,13.0
23,4,16,Si1,-1.7030230956615036,-5.3913796292424125,-0.11251797826843002,14.0
24,4,20,Si1,-3.821293027320868,-2.722472327128262,0.7614597826207086,15.0
25,4,22,Si1,1.8307599336243991,-2.9073368018132006,0.7547725507975097,16.0
