,neighbor_num,isite,atom,x,y,z,front_index
0,0,21,Si1,0.0,0.0,0.0,
1,1,54,O1,0.0,0.0,1.6092440898490676,0.0
2,1,27,O1,1.5111899321760283,-2.7755575615628914e-17,-0.5532702564974012,0.0
3,1,65,O1,-0.7755797623698788,1.3122662697598078,-0.5195984480834608,0.0
4,1,37,O1,-0.7772299697725964,-1.3085089223633914,-0.5237882401516334,0.0
5,2,6,Si1,0.5575277843986715,0.6357639257132988,2.9782695063387745,1.0
6,2,3,Si1,3.1188702790121186,0.02424873728113544,-0.603888309845865,2.0
7,2,9,Si1,-1.822637534156791,2.4729290930013725,-0.13187418924756278,3.0
8,2,1,Si1,-1.2725379781894364,-2.551770634276619,-1.4162465924896426,4.0
9,3,58,O1,2.163297205913918,0.7384117123061122,2.8920572226245183,5.0
10,3,49,O1,0.1345837642516688,-0.2993568557521069,4.218207785597108,5.0
11,3,62,O1,-0.023860072005334895,2.1243692330556323,3.173352682770777,5.0
12,3,39,O1,3.680873756816471,-1.4646522554303696,-0.8380624822211481,6.0
13,3,31,O1,3.7010260680205334,0.5998922304246618,0.7843283463968087,6.0
14,3,35,O1,3.609399073962616,0.9895024152918954,-1.796918467528633,6.0
15,3,46,O1,-1.2745217234703308,3.874356195592606,-0.7047626149267927,7.0
16,3,69,O1,-1.9711219904998014,2.559438063859119,1.4690060385878068,7.0
17,3,40,O1,-3.2581322355042333,2.1474774457340455,-0.7807291137307775,7.0
18,3,29,O1,-0.6430928158707496,-3.9133241242252703,-0.8268510036137766,8.0
19,3,33,O1,-0.7627693064000503,-2.374673549562589,-2.934280400603721,8.0
20,3,25,O1,-2.8787223518803864,-2.6373015256801784,-1.3908988013777386,8.0
21,4,19,Si1,3.1989865005144207,1.561699779615623,1.9740926754144976,9.0
22,4,13,Si1,0.4593736021843111,-0.7390051563108808,5.731294884518782,10.0
23,4,17,Si1,-1.2918208612197997,3.0575390930811457,2.840802928044362,11.0
24,4,23,Si1,4.520893043875378,-2.7282915241498253,-1.374923304276234,12.0
25,4,19,Si1,3.1989865005144207,1.561699779615623,1.9740926754144976,13.0
26,4,12,Si1,4.209430071046191,2.483920437832587,-1.8625257659688976,14.0
27,4,14,Si1,-0.30992544487445933,5.149227525801033,-0.5135746756580166,15.0
28,4,17,Si1,-1.2918208612197997,3.0575390930811457,2.840802928044362,16.0
29,4,12,Si1,-4.6903216775353975,2.12210340861988,-1.5119501664320265,17.0
30,4,17,Si1,-1.084046813283627,-5.453871201699952,-0.668955715922281,18.0
31,4,14,Si1,-0.10215139693828672,-3.3621827689800647,-4.023333319624659,19.0
32,4,23,Si1,-4.378858704706211,-3.0901085533625325,-1.0243477047393628,20.0
