,neighbor_num,isite,atom,x,y,z,front_index
0,0,2,Si1,0.0,0.0,0.0,
1,1,56,O1,0.0,-6.162975822039155e-33,1.6264584005858027,0.0
2,1,50,O1,-0.7666548470400545,1.328265915214554,-0.541587419375083,0.0
3,1,34,O1,-0.7443953056413581,-1.3355077132881794,-0.5549767882233771,0.0
4,1,69,O1,1.5333213397340977,0.0,-0.5422063622245329,0.0
5,2,9,Si1,-0.5591228092403843,-0.5206856267637469,3.06285285831375,1.0
6,2,14,Si1,-2.0600132693814466,2.079678341941331,-1.1815594752040375,2.0
7,2,4,Si1,-1.99487576812135,-2.3591291838972004,-0.7399150391178244,3.0
8,2,21,Si1,3.013726290308459,0.663113449249955,-0.6594403413410078,4.0
9,3,44,O1,-1.6504133344213685,0.5415879603441246,3.6346739811445117,5.0
10,3,41,O1,-1.2605633570724688,-1.9774157672839716,2.8833033211681522,5.0
11,3,55,O1,0.6841758927648037,-0.6447825025291278,4.104855343406882,5.0
12,3,42,O1,-2.9321737873818354,2.7622987896182614,0.009945848320322082,6.0
13,3,61,O1,-1.550950180477265,3.2276795196664745,-2.2159235036678058,6.0
14,3,47,O1,-2.980583824394125,1.0026013408520476,-1.9807932130432315,6.0
15,3,70,O1,-1.512152958481876,-3.6015612653895843,-1.6717966206790256,7.0
16,3,62,O1,-2.4706184987302358,-2.9217399377805444,0.710086658372129,7.0
17,3,52,O1,-3.2372733457702907,-1.5934740225659902,-1.4579591615887575,7.0
18,3,65,O1,3.941900623597131,-0.3043769606924284,-1.580395917073895,8.0
19,3,95,O1,3.662985651886164,0.8059706875128073,0.8249521336182764,8.0
20,3,85,O1,2.8963308048461096,2.1342366027273614,-1.3430936863426093,8.0
21,4,13,Si1,-2.8199130590523134,0.8725766868439656,4.715893865233965,9.0
22,4,15,Si1,-2.5233636287997996,-2.8435860878730055,2.3343005614407337,10.0
23,4,7,Si1,1.3334352543425094,-0.5019252642662749,5.589247818366167,11.0
24,4,10,Si1,-4.320803519193375,3.4729406555490434,0.4714815317161778,12.0
25,4,7,Si1,-1.6683456659396145,4.698802673143882,-2.899576848669408,13.0
26,4,8,Si1,-4.024254088940861,-0.24322211916792666,-1.9101117720770533,14.0
27,4,19,Si1,-1.7833462433311391,-5.009878319073756,-2.438712097557493,15.0
28,4,15,Si1,-2.5233636287997996,-2.8435860878730055,2.3343005614407337,16.0
29,4,8,Si1,-4.024254088940861,-0.24322211916792666,-1.9101117720770533,17.0
30,4,17,Si1,5.309776571539471,-0.7518786435608135,-2.338262721763648,18.0
31,4,28,Si1,4.906284353891353,0.6818738117474261,1.866954618711409,19.0
32,4,27,Si1,3.405393893750291,3.2822377804525047,-2.377457714806379,20.0
