,neighbor_num,isite,atom,x,y,z,front_index
0,0,43,Si1,0.0,0.0,0.0,
1,1,76,O1,1.518386997811918,1.232595164407831e-32,-0.536092119778516,0.0
2,1,162,O1,-0.759503292954234,-1.3151518839586882,-0.5358007912900493,0.0
3,1,149,O1,-0.7564220379340876,1.313775190767261,-0.5430186101517707,0.0
4,1,99,O1,0.0,-9.244463733058732e-33,1.61033666618225,0.0
5,2,20,Si1,2.9628665516022905,0.7064776739939449,-0.45067553028966045,1.0
6,2,34,Si1,-1.3419650231827962,-2.054833467753539,-1.8423847745262425,2.0
7,2,39,Si1,-0.8399501057086742,2.224057176151249,-1.8687103281987316,3.0
8,2,19,Si1,0.724261537665499,-0.7689219637459133,2.825420900172967,4.0
9,3,124,O1,3.300979541606808,1.051601554093899,1.0853901328843343,5.0
10,3,100,O1,4.080855557490217,-0.295247350575584,-1.0328035469347059,5.0
11,3,138,O1,2.949989410222396,2.0619943708443262,-1.31848307301012,5.0
12,3,140,O1,-2.293334682727899,-1.0395644902072305,-2.6530471188152713,6.0
13,3,67,O1,-0.12279995621569217,-2.513005795022912,-2.7892789048410176,6.0
14,3,90,O1,-2.1874936611003366,-3.349517392537442,-1.3928750017532656,6.0
15,3,72,O1,0.6281780960499115,2.357134647381315,-2.5166175791729946,7.0
16,3,152,O1,-1.835669736780337,1.5343693981479818,-2.9300422286930505,7.0
17,3,95,O1,-1.39279685118455,3.687909330262343,-1.4883400804505595,7.0
18,3,139,O1,-0.2273724168006035,-0.7420537517731435,4.123246854434034,8.0
19,3,123,O1,2.119961021170525,-0.04057482806403009,3.1637432444862874,8.0
20,3,75,O1,1.0060301376250003,-2.295407298992332,2.3971956497339444,8.0
21,4,54,Si1,3.5372353490631614,0.3994557063598586,2.5386403018695685,9.0
22,4,44,Si1,4.380509356210865,-1.8761040286439516,-1.0982553811189832,10.0
23,4,16,Si1,2.109095275312333,2.9671311591464082,-2.350135023275094,11.0
24,4,24,Si1,-2.1819151288914704,0.16922370839770995,-3.7110951027249746,12.0
25,4,11,Si1,0.31067216456872315,-3.3545952268027466,-4.091875169133757,13.0
26,4,10,Si1,-1.927932849368069,-4.829994864542604,-0.8157787386711293,14.0
27,4,16,Si1,2.109095275312333,2.9671311591464082,-2.350135023275094,15.0
28,4,24,Si1,-2.1819151288914704,0.16922370839770995,-3.7110951027249746,16.0
29,4,15,Si1,-1.5116265967587563,5.151361891974467,-2.148954626538093,17.0
30,4,17,Si1,-1.1256804737970643,-1.6238098637667928,5.126357056969918,18.0
31,4,54,Si1,3.5372353490631614,0.3994557063598586,2.5386403018695685,19.0
32,4,42,Si1,1.8516757059367837,-3.6315056496648936,2.7015286841495283,20.0
