,isite_i,isite_j,distance
0,0,1,0.0
1,0,2,2.4282775087522186
2,0,3,2.428277496813298
3,0,4,3.5588392639576383
4,0,5,3.5588392458277416
5,0,6,2.418054257832466
6,0,7,2.418054217957907
7,0,8,3.777857935076847
8,0,9,3.77785792712935
9,0,10,3.7053108763353713
10,0,11,3.705310877373796
11,0,12,3.2035148918121994
12,0,13,3.2035148714057797
13,0,14,1.9096370044995945
14,0,15,1.909636984041706
15,0,16,0.0
16,0,17,0.0
17,0,18,2.428277508763715
18,0,19,2.428277496813298
19,0,20,3.5588392640682547
20,0,21,3.5588392458130063
21,0,22,2.418054257909198
22,0,23,2.4180542178813864
23,0,24,3.777857935076844
24,0,25,3.7778579271243578
25,0,26,3.705310876338199
26,0,27,3.7053108773737975
27,0,28,3.2035148918122025
28,0,29,3.203514871405783
29,0,30,1.9096370044995925
30,0,31,1.909636984041707
31,1,2,2.4529084041822644
32,1,3,2.452908401059747
33,1,4,3.669554171011416
34,1,5,3.669554189826116
35,1,6,2.62507207668204
36,1,7,2.6250720851997267
37,1,8,3.83888679771166
38,1,9,3.838886799781713
39,1,10,3.709673172984681
40,1,11,3.7096731764822217
41,1,12,3.158836913547518
42,1,13,3.1588369117613726
43,1,14,1.8846893367836723
44,1,15,1.8846893103871385
45,1,16,0.0
46,1,17,0.0
47,1,18,2.4529084041861906
48,1,19,2.4529084010597453
49,1,20,3.669554171115444
50,1,21,3.669554189802867
51,1,22,2.625072076751901
52,1,23,2.6250720851587834
53,1,24,3.838886797711657
54,1,25,3.8388867997753255
55,1,26,3.709673170854318
56,1,27,3.709673176482221
57,1,28,3.158836913547522
58,1,29,3.1588369117613766
59,1,30,1.8846893367836728
60,1,31,1.8846893103871385
61,2,3,0.0
62,2,4,2.4180542141746435
63,2,5,2.418054254049205
64,2,6,3.5588392439239
65,2,7,3.558839262053795
66,2,8,3.7053108744388825
67,2,9,3.7053108734004567
68,2,10,3.7778579332413824
69,2,11,3.777857941188882
70,2,12,1.9096369848620904
71,2,13,1.9096370053199796
72,2,14,3.20351487066286
73,2,15,3.2035148910692817
74,2,16,2.428277499905242
75,2,17,2.428277511855658
76,2,18,0.0
77,2,19,0.0
78,2,20,2.4180542140981243
79,2,21,2.418054254125937
80,2,22,3.558839243909165
81,2,23,3.558839262164415
82,2,24,3.7053108744388767
83,2,25,3.705310873403281
84,2,26,3.777857933236392
85,2,27,3.77785794118888
86,2,28,1.909636984862088
87,2,29,1.909637005319974
88,2,30,3.203514870662857
89,2,31,3.2035148910692803
90,3,4,2.2996307970664223
91,3,5,2.29963081733756
92,3,6,3.4597398487899635
93,3,7,3.4597398428585016
94,3,8,3.694830641020284
95,3,9,3.6948306418006656
96,3,10,3.8160497484872167
97,3,11,3.816049754454732
98,3,12,1.9569667330389775
99,3,13,1.9569667531533144
100,3,14,3.218710069037602
